row_uid,case_uid,seed,method,part,edit,part_size,footprint_change,source_prompt,target_prompt,source_image,gt_mask,edited_image,available,reason,image_sha256
gt-diagnostic-v2::rk2_gt::synth_0030::seed_000,synth_0030,0,rk2_gt,head,dog,small,contraction,A bear at a jungle,A bear with dog head at a jungle,core/data/partedit_subset/cases/synth_0030/source.png,core/data/partedit_subset/cases/synth_0030/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0030/seed_000/img_0.jpg,True,,8912960e3eeb4975548378320164ca2193ef467117ac6883d239252f4c002a7a
gt-diagnostic-v2::rk2_n15_auto::synth_0030::seed_000,synth_0030,0,rk2_n15_auto,head,dog,small,contraction,A bear at a jungle,A bear with dog head at a jungle,core/data/partedit_subset/cases/synth_0030/source.png,core/data/partedit_subset/cases/synth_0030/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0030/seed_000/img_0.jpg,True,,698f7d4e8352b9328aa1ddeee51a7addf8c0e934f5fe74a0b4463f33ffbae094
gt-diagnostic-v2::rk2_n15_gt::synth_0030::seed_000,synth_0030,0,rk2_n15_gt,head,dog,small,contraction,A bear at a jungle,A bear with dog head at a jungle,core/data/partedit_subset/cases/synth_0030/source.png,core/data/partedit_subset/cases/synth_0030/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0030/seed_000/img_0.jpg,True,,c610440aea2852e78830ef7f292fc5780f311a6afb7c27c0cc81767ad119f9f6
gt-diagnostic-v2::endpoint_auto::synth_0031::seed_000,synth_0031,0,endpoint_auto,head,dragon,medium,expansion,A horse at a jungle,A horse with dragon head at a jungle,core/data/partedit_subset/cases/synth_0031/source.png,core/data/partedit_subset/cases/synth_0031/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0031/seed_000/img_0.jpg,True,,8db3e31382320ca68de874f5528508386335c601ea0af05b05ea04e2f5baa74f
gt-diagnostic-v2::endpoint_gt::synth_0031::seed_000,synth_0031,0,endpoint_gt,head,dragon,medium,expansion,A horse at a jungle,A horse with dragon head at a jungle,core/data/partedit_subset/cases/synth_0031/source.png,core/data/partedit_subset/cases/synth_0031/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0031/seed_000/img_0.jpg,True,,5184bee927e1e89c48eeb7b3168dc4a4a590c532b097e83b76192b142d1fe5d3
gt-diagnostic-v2::rk2_auto::synth_0031::seed_000,synth_0031,0,rk2_auto,head,dragon,medium,expansion,A horse at a jungle,A horse with dragon head at a jungle,core/data/partedit_subset/cases/synth_0031/source.png,core/data/partedit_subset/cases/synth_0031/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0031/seed_000/img_0.jpg,True,,0f105094eac83f0e768ed557e22e8650d0d64e7842dd5c03b6404c76f3b5c223
gt-diagnostic-v2::rk2_gt::synth_0031::seed_000,synth_0031,0,rk2_gt,head,dragon,medium,expansion,A horse at a jungle,A horse with dragon head at a jungle,core/data/partedit_subset/cases/synth_0031/source.png,core/data/partedit_subset/cases/synth_0031/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0031/seed_000/img_0.jpg,True,,87cdf2bec6205e53347f1e19f588b1fd8c50e0ed482a7e5f8b98741fb74918e2
gt-diagnostic-v2::rk2_n15_auto::synth_0031::seed_000,synth_0031,0,rk2_n15_auto,head,dragon,medium,expansion,A horse at a jungle,A horse with dragon head at a jungle,core/data/partedit_subset/cases/synth_0031/source.png,core/data/partedit_subset/cases/synth_0031/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0031/seed_000/img_0.jpg,True,,ff5b787137cde335b30befd7b950c4e643e03e140c5ba57d6bb53b4dbbfbe76a
gt-diagnostic-v2::rk2_n15_gt::synth_0031::seed_000,synth_0031,0,rk2_n15_gt,head,dragon,medium,expansion,A horse at a jungle,A horse with dragon head at a jungle,core/data/partedit_subset/cases/synth_0031/source.png,core/data/partedit_subset/cases/synth_0031/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0031/seed_000/img_0.jpg,True,,39446eaec433dc2473ace497ff37c77511019e6fe32309fbbe0e1e69d62bc495
gt-diagnostic-v2::endpoint_auto::synth_0032::seed_000,synth_0032,0,endpoint_auto,head,dragon,small,expansion,A cat at a desert,A cat with dragon head at a desert,core/data/partedit_subset/cases/synth_0032/source.png,core/data/partedit_subset/cases/synth_0032/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0032/seed_000/img_0.jpg,True,,9dc39099c07a2e91e91503b4dc1772f4b8b022748f3956a8c5e276bfa95da4d9
gt-diagnostic-v2::endpoint_gt::synth_0032::seed_000,synth_0032,0,endpoint_gt,head,dragon,small,expansion,A cat at a desert,A cat with dragon head at a desert,core/data/partedit_subset/cases/synth_0032/source.png,core/data/partedit_subset/cases/synth_0032/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0032/seed_000/img_0.jpg,True,,963d3fa6da3a2940c07df46581cbef15672874fe4ee866c3f762a2841173355f
gt-diagnostic-v2::rk2_auto::synth_0032::seed_000,synth_0032,0,rk2_auto,head,dragon,small,expansion,A cat at a desert,A cat with dragon head at a desert,core/data/partedit_subset/cases/synth_0032/source.png,core/data/partedit_subset/cases/synth_0032/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0032/seed_000/img_0.jpg,True,,d1ad2aa96989835982a40fc7ec178d439f030d7d515a13f180635532f4496437
gt-diagnostic-v2::rk2_gt::synth_0032::seed_000,synth_0032,0,rk2_gt,head,dragon,small,expansion,A cat at a desert,A cat with dragon head at a desert,core/data/partedit_subset/cases/synth_0032/source.png,core/data/partedit_subset/cases/synth_0032/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0032/seed_000/img_0.jpg,True,,11e9fb0017f20c673c31ed5f318b439080bbd47168ead6bdd37927ccb05234d3
gt-diagnostic-v2::rk2_n15_auto::synth_0032::seed_000,synth_0032,0,rk2_n15_auto,head,dragon,small,expansion,A cat at a desert,A cat with dragon head at a desert,core/data/partedit_subset/cases/synth_0032/source.png,core/data/partedit_subset/cases/synth_0032/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0032/seed_000/img_0.jpg,True,,2bcd5a8484feb59ddb45aab8fdee2dc933c0b67d3cc162cad5d38db58c89140c
gt-diagnostic-v2::rk2_n15_gt::synth_0032::seed_000,synth_0032,0,rk2_n15_gt,head,dragon,small,expansion,A cat at a desert,A cat with dragon head at a desert,core/data/partedit_subset/cases/synth_0032/source.png,core/data/partedit_subset/cases/synth_0032/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0032/seed_000/img_0.jpg,True,,800d32e7a2f565179556994b8bf66334052a15979832a9fc249da60494a3646c
gt-diagnostic-v2::endpoint_auto::synth_0033::seed_000,synth_0033,0,endpoint_auto,head,cat,medium,comparable,A dog at a restaurant,A dog with cat head at a restaurant,core/data/partedit_subset/cases/synth_0033/source.png,core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0033/seed_000/img_0.jpg,True,,b2bcaf98036c2ca1326af58a0936f1a8c673bab9de43835362b127272a20b23a
gt-diagnostic-v2::endpoint_gt::synth_0033::seed_000,synth_0033,0,endpoint_gt,head,cat,medium,comparable,A dog at a restaurant,A dog with cat head at a restaurant,core/data/partedit_subset/cases/synth_0033/source.png,core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0033/seed_000/img_0.jpg,True,,a4fc1dd9a75327d37461caa5bd6d0d1d906fc0bdd711cf84e691c3cac0e00f72
gt-diagnostic-v2::rk2_auto::synth_0033::seed_000,synth_0033,0,rk2_auto,head,cat,medium,comparable,A dog at a restaurant,A dog with cat head at a restaurant,core/data/partedit_subset/cases/synth_0033/source.png,core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0033/seed_000/img_0.jpg,True,,e7d5f7de6613ab27f55f52ceaa7d872d6502222fe4cbbe265da94cdd97bba01b
gt-diagnostic-v2::rk2_gt::synth_0033::seed_000,synth_0033,0,rk2_gt,head,cat,medium,comparable,A dog at a restaurant,A dog with cat head at a restaurant,core/data/partedit_subset/cases/synth_0033/source.png,core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0033/seed_000/img_0.jpg,True,,3a11580756824cb15fbb1b1c7781da986e47516832a3eae30851ecf9434730e2
gt-diagnostic-v2::rk2_n15_auto::synth_0033::seed_000,synth_0033,0,rk2_n15_auto,head,cat,medium,comparable,A dog at a restaurant,A dog with cat head at a restaurant,core/data/partedit_subset/cases/synth_0033/source.png,core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0033/seed_000/img_0.jpg,True,,497ed4868e70254a4edaa79cfa537e621a50bb13f53feaa0b7445d77a7434e56
gt-diagnostic-v2::rk2_n15_gt::synth_0033::seed_000,synth_0033,0,rk2_n15_gt,head,cat,medium,comparable,A dog at a restaurant,A dog with cat head at a restaurant,core/data/partedit_subset/cases/synth_0033/source.png,core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0033/seed_000/img_0.jpg,True,,d3baf78859f0df9439ef426e99d912144af735ed20cd36285b646a1caaeb2a2a
gt-diagnostic-v2::endpoint_auto::synth_0034::seed_000,synth_0034,0,endpoint_auto,head,unicorn,small,expansion,A dog at a mountain,A dog with unicorn head at a mountain,core/data/partedit_subset/cases/synth_0034/source.png,core/data/partedit_subset/cases/synth_0034/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0034/seed_000/img_0.jpg,True,,71ed3858eb60ddc7f54ca58be93f3ce01c8785b531cd8e4fadb25fe044f8ea65
gt-diagnostic-v2::endpoint_gt::synth_0034::seed_000,synth_0034,0,endpoint_gt,head,unicorn,small,expansion,A dog at a mountain,A dog with unicorn head at a mountain,core/data/partedit_subset/cases/synth_0034/source.png,core/data/partedit_subset/cases/synth_0034/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0034/seed_000/img_0.jpg,True,,460e187cf9fe57619464a294df9944b00c35db7071be38fe98dadb6d3444bf6b
gt-diagnostic-v2::rk2_auto::synth_0034::seed_000,synth_0034,0,rk2_auto,head,unicorn,small,expansion,A dog at a mountain,A dog with unicorn head at a mountain,core/data/partedit_subset/cases/synth_0034/source.png,core/data/partedit_subset/cases/synth_0034/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0034/seed_000/img_0.jpg,True,,9828cefe9481f845fa9b96603591b322d241eacf39d871179fd188e58ffcbb07
gt-diagnostic-v2::rk2_gt::synth_0034::seed_000,synth_0034,0,rk2_gt,head,unicorn,small,expansion,A dog at a mountain,A dog with unicorn head at a mountain,core/data/partedit_subset/cases/synth_0034/source.png,core/data/partedit_subset/cases/synth_0034/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0034/seed_000/img_0.jpg,True,,7788e7d84535019af8bec35cca6f8433bf29eef88c3fa04a418b2cc3b500dec3
gt-diagnostic-v2::rk2_n15_auto::synth_0034::seed_000,synth_0034,0,rk2_n15_auto,head,unicorn,small,expansion,A dog at a mountain,A dog with unicorn head at a mountain,core/data/partedit_subset/cases/synth_0034/source.png,core/data/partedit_subset/cases/synth_0034/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0034/seed_000/img_0.jpg,True,,3c64ed88418f46653ec281280f053fffd6d3a9a4806a05b32150be5861e22c2f
gt-diagnostic-v2::rk2_n15_gt::synth_0034::seed_000,synth_0034,0,rk2_n15_gt,head,unicorn,small,expansion,A dog at a mountain,A dog with unicorn head at a mountain,core/data/partedit_subset/cases/synth_0034/source.png,core/data/partedit_subset/cases/synth_0034/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0034/seed_000/img_0.jpg,True,,1d5d7a6da5220cb12defc3f1af23f0b5df8a73c45cf40fe7e66fec48fbc8fa56
gt-diagnostic-v2::endpoint_auto::synth_0035::seed_000,synth_0035,0,endpoint_auto,head,cheetah,small,expansion,A cat at a museum,A cat with cheetah head at a museum,core/data/partedit_subset/cases/synth_0035/source.png,core/data/partedit_subset/cases/synth_0035/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0035/seed_000/img_0.jpg,True,,e3707d893f25b30a5d0f42d592a8de6ecb3413419008df500dbc165479056151
gt-diagnostic-v2::endpoint_gt::synth_0035::seed_000,synth_0035,0,endpoint_gt,head,cheetah,small,expansion,A cat at a museum,A cat with cheetah head at a museum,core/data/partedit_subset/cases/synth_0035/source.png,core/data/partedit_subset/cases/synth_0035/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0035/seed_000/img_0.jpg,True,,f92b785fd4e36a7fe9a154c0a738ee7bfc05f337ace6ab3b1c0e0746df1f51ef
gt-diagnostic-v2::rk2_auto::synth_0035::seed_000,synth_0035,0,rk2_auto,head,cheetah,small,expansion,A cat at a museum,A cat with cheetah head at a museum,core/data/partedit_subset/cases/synth_0035/source.png,core/data/partedit_subset/cases/synth_0035/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0035/seed_000/img_0.jpg,True,,1bbce23108f4def97e1922df1cb8f6e073edc33297180d9f9df2554f0ae6a65f
gt-diagnostic-v2::rk2_gt::synth_0035::seed_000,synth_0035,0,rk2_gt,head,cheetah,small,expansion,A cat at a museum,A cat with cheetah head at a museum,core/data/partedit_subset/cases/synth_0035/source.png,core/data/partedit_subset/cases/synth_0035/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0035/seed_000/img_0.jpg,True,,9138bf88c0b1233c4005df843bbcab9129a8806b1ae6c9d157e051169eae4d87
gt-diagnostic-v2::rk2_n15_auto::synth_0035::seed_000,synth_0035,0,rk2_n15_auto,head,cheetah,small,expansion,A cat at a museum,A cat with cheetah head at a museum,core/data/partedit_subset/cases/synth_0035/source.png,core/data/partedit_subset/cases/synth_0035/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0035/seed_000/img_0.jpg,True,,54cf113c136ee4aec0346996bd196b3efd32dcb397e4f5611859023e32f8488c
gt-diagnostic-v2::rk2_n15_gt::synth_0035::seed_000,synth_0035,0,rk2_n15_gt,head,cheetah,small,expansion,A cat at a museum,A cat with cheetah head at a museum,core/data/partedit_subset/cases/synth_0035/source.png,core/data/partedit_subset/cases/synth_0035/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0035/seed_000/img_0.jpg,True,,acee1727ff4b558ef0b4c1abc32cfe3a1d35c82288b393db9b11ca98b90ef61b
gt-diagnostic-v2::endpoint_auto::synth_0036::seed_000,synth_0036,0,endpoint_auto,head,lion,medium,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0036/source.png,core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0036/seed_000/img_0.jpg,True,,6e2c1d1496fe1e105425b22c48489beb4648611cbfb256e27bf42ce5f11f3426
gt-diagnostic-v2::endpoint_gt::synth_0036::seed_000,synth_0036,0,endpoint_gt,head,lion,medium,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0036/source.png,core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0036/seed_000/img_0.jpg,True,,f5e55a28da286b5e65b6bf8a9c180b6701a10f7fc10ea2b262c95db23b9a371c
gt-diagnostic-v2::rk2_auto::synth_0036::seed_000,synth_0036,0,rk2_auto,head,lion,medium,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0036/source.png,core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0036/seed_000/img_0.jpg,True,,c042230afcff880568675f8b5eb9a72b63a8e46d53abbc3f5d01ff99a7fbbc70
gt-diagnostic-v2::rk2_gt::synth_0036::seed_000,synth_0036,0,rk2_gt,head,lion,medium,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0036/source.png,core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0036/seed_000/img_0.jpg,True,,7369ca3b2c5dde87a1c4ae5f1b9a5bc1e98c1d8d1658ad32a1293bff197fde4a
gt-diagnostic-v2::rk2_n15_auto::synth_0036::seed_000,synth_0036,0,rk2_n15_auto,head,lion,medium,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0036/source.png,core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0036/seed_000/img_0.jpg,True,,b20fad5076e2dc72f7ade624360e5e755e57a39ea1c756168e8b8608e39a5f53
gt-diagnostic-v2::rk2_n15_gt::synth_0036::seed_000,synth_0036,0,rk2_n15_gt,head,lion,medium,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0036/source.png,core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0036/seed_000/img_0.jpg,True,,b4d9dd8c117f02b8544c5a1d776f890c2a1c3b1e972b5921af4d32bc6ca47ca0
gt-diagnostic-v2::endpoint_auto::synth_0037::seed_000,synth_0037,0,endpoint_auto,head,dragon,small,expansion,A dog at a farm,A dog with dragon head at a farm,core/data/partedit_subset/cases/synth_0037/source.png,core/data/partedit_subset/cases/synth_0037/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0037/seed_000/img_0.jpg,True,,18e4c738fc55d0ba55668a67e567a53e3df6cea605271dc53e2dcb77d6927274
gt-diagnostic-v2::endpoint_gt::synth_0037::seed_000,synth_0037,0,endpoint_gt,head,dragon,small,expansion,A dog at a farm,A dog with dragon head at a farm,core/data/partedit_subset/cases/synth_0037/source.png,core/data/partedit_subset/cases/synth_0037/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0037/seed_000/img_0.jpg,True,,4763602244900de37980041a55d2517e2341c666f9186b896c1107fe28204a6e
gt-diagnostic-v2::rk2_auto::synth_0037::seed_000,synth_0037,0,rk2_auto,head,dragon,small,expansion,A dog at a farm,A dog with dragon head at a farm,core/data/partedit_subset/cases/synth_0037/source.png,core/data/partedit_subset/cases/synth_0037/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0037/seed_000/img_0.jpg,True,,26e4cc7679a7e55d18e34526ad9bf08c1a471739e73b729668589336e4b32d75
gt-diagnostic-v2::rk2_gt::synth_0037::seed_000,synth_0037,0,rk2_gt,head,dragon,small,expansion,A dog at a farm,A dog with dragon head at a farm,core/data/partedit_subset/cases/synth_0037/source.png,core/data/partedit_subset/cases/synth_0037/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0037/seed_000/img_0.jpg,True,,adacc66f1f38a8498a52224379d57dc9b8bb377ad5388d56cd53deab798ecbcb
gt-diagnostic-v2::rk2_n15_auto::synth_0037::seed_000,synth_0037,0,rk2_n15_auto,head,dragon,small,expansion,A dog at a farm,A dog with dragon head at a farm,core/data/partedit_subset/cases/synth_0037/source.png,core/data/partedit_subset/cases/synth_0037/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0037/seed_000/img_0.jpg,True,,3102e845a99f1701d9b1759562707a8bc24ea89d257a623d8a31e1ff41089409
gt-diagnostic-v2::rk2_n15_gt::synth_0037::seed_000,synth_0037,0,rk2_n15_gt,head,dragon,small,expansion,A dog at a farm,A dog with dragon head at a farm,core/data/partedit_subset/cases/synth_0037/source.png,core/data/partedit_subset/cases/synth_0037/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0037/seed_000/img_0.jpg,True,,76369484472bbf839d63c57c75c1b539d5bbbdddce68c4d75f5813ba937988d8
gt-diagnostic-v2::endpoint_auto::synth_0038::seed_000,synth_0038,0,endpoint_auto,head,dragon,large,expansion,A horse at a zoo,A horse with dragon head at a zoo,core/data/partedit_subset/cases/synth_0038/source.png,core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0038/seed_000/img_0.jpg,True,,c3693eb7f8b9efedece25bfd0fd0a13ecd91417c1a52bc21855b93d3b29cff64
gt-diagnostic-v2::endpoint_gt::synth_0038::seed_000,synth_0038,0,endpoint_gt,head,dragon,large,expansion,A horse at a zoo,A horse with dragon head at a zoo,core/data/partedit_subset/cases/synth_0038/source.png,core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0038/seed_000/img_0.jpg,True,,ae49daa7326965d2a7fc1d069958f7e11fa078a646a0b68c598d93f68faa90ba
gt-diagnostic-v2::rk2_auto::synth_0038::seed_000,synth_0038,0,rk2_auto,head,dragon,large,expansion,A horse at a zoo,A horse with dragon head at a zoo,core/data/partedit_subset/cases/synth_0038/source.png,core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0038/seed_000/img_0.jpg,True,,904b87710d0cf7f921d9b884281ad2d44ceff8d285426526d86a1f7435e89d24
gt-diagnostic-v2::rk2_gt::synth_0038::seed_000,synth_0038,0,rk2_gt,head,dragon,large,expansion,A horse at a zoo,A horse with dragon head at a zoo,core/data/partedit_subset/cases/synth_0038/source.png,core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0038/seed_000/img_0.jpg,True,,b6c5ef78731f2899191d203b1a763d383e0c1d8fa43c8655bea98d78648ebfd6
gt-diagnostic-v2::rk2_n15_auto::synth_0038::seed_000,synth_0038,0,rk2_n15_auto,head,dragon,large,expansion,A horse at a zoo,A horse with dragon head at a zoo,core/data/partedit_subset/cases/synth_0038/source.png,core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0038/seed_000/img_0.jpg,True,,8c73904290ab21a425dfe148316a0581e89a317b2db7a9cc0ef1d96efeded991
gt-diagnostic-v2::rk2_n15_gt::synth_0038::seed_000,synth_0038,0,rk2_n15_gt,head,dragon,large,expansion,A horse at a zoo,A horse with dragon head at a zoo,core/data/partedit_subset/cases/synth_0038/source.png,core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0038/seed_000/img_0.jpg,True,,3dda1671b03999e049e42e266ef780e726c6d89b03c9e77df9cd91edede4a826
gt-diagnostic-v2::endpoint_auto::synth_0039::seed_000,synth_0039,0,endpoint_auto,head,unicorn,small,expansion,A cow at a house,A cow with unicorn head at a house,core/data/partedit_subset/cases/synth_0039/source.png,core/data/partedit_subset/cases/synth_0039/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0039/seed_000/img_0.jpg,True,,10d9c6bfb8b584e630d372c495be9d494c56de3deaa785e36ec11c63f42735a7
gt-diagnostic-v2::endpoint_gt::synth_0039::seed_000,synth_0039,0,endpoint_gt,head,unicorn,small,expansion,A cow at a house,A cow with unicorn head at a house,core/data/partedit_subset/cases/synth_0039/source.png,core/data/partedit_subset/cases/synth_0039/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0039/seed_000/img_0.jpg,True,,64a93acd311ac04f851cfb168d48a80653c0a8745704a5f644a18f0f59a10f26
gt-diagnostic-v2::rk2_auto::synth_0039::seed_000,synth_0039,0,rk2_auto,head,unicorn,small,expansion,A cow at a house,A cow with unicorn head at a house,core/data/partedit_subset/cases/synth_0039/source.png,core/data/partedit_subset/cases/synth_0039/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0039/seed_000/img_0.jpg,True,,50e768d2d5d59408b05276bf304fb157516a0880c50accd4a7cec2f63f62d06f
gt-diagnostic-v2::rk2_gt::synth_0039::seed_000,synth_0039,0,rk2_gt,head,unicorn,small,expansion,A cow at a house,A cow with unicorn head at a house,core/data/partedit_subset/cases/synth_0039/source.png,core/data/partedit_subset/cases/synth_0039/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0039/seed_000/img_0.jpg,True,,488fe1810fc2d692a31152bbda306008370f5d6355a162ecd84bdfc7ebb02a25
gt-diagnostic-v2::rk2_n15_auto::synth_0039::seed_000,synth_0039,0,rk2_n15_auto,head,unicorn,small,expansion,A cow at a house,A cow with unicorn head at a house,core/data/partedit_subset/cases/synth_0039/source.png,core/data/partedit_subset/cases/synth_0039/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0039/seed_000/img_0.jpg,True,,6a22659fd4e9d6ce786781cd2c31818a183f276149137281c995bddd880f517e
gt-diagnostic-v2::rk2_n15_gt::synth_0039::seed_000,synth_0039,0,rk2_n15_gt,head,unicorn,small,expansion,A cow at a house,A cow with unicorn head at a house,core/data/partedit_subset/cases/synth_0039/source.png,core/data/partedit_subset/cases/synth_0039/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0039/seed_000/img_0.jpg,True,,aa24b77f5878946cf95ea0233094a3a603ba93779a641bc7fb2105c4fada8020
gt-diagnostic-v2::endpoint_auto::synth_0040::seed_000,synth_0040,0,endpoint_auto,head,tiger,small,comparable,A bear at a pool,A bear with tiger head at a pool,core/data/partedit_subset/cases/synth_0040/source.png,core/data/partedit_subset/cases/synth_0040/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0040/seed_000/img_0.jpg,True,,0bef0cb252bed1cb2e26673f435bc403528d0e84347ade745dcb688c506f68a9
gt-diagnostic-v2::endpoint_gt::synth_0040::seed_000,synth_0040,0,endpoint_gt,head,tiger,small,comparable,A bear at a pool,A bear with tiger head at a pool,core/data/partedit_subset/cases/synth_0040/source.png,core/data/partedit_subset/cases/synth_0040/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0040/seed_000/img_0.jpg,True,,b14bad135e62fb0c2f5bd39bcf46553d2e455772f30c9599a2d38dd241279783
gt-diagnostic-v2::rk2_auto::synth_0040::seed_000,synth_0040,0,rk2_auto,head,tiger,small,comparable,A bear at a pool,A bear with tiger head at a pool,core/data/partedit_subset/cases/synth_0040/source.png,core/data/partedit_subset/cases/synth_0040/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0040/seed_000/img_0.jpg,True,,0a09ee94400962a19bfdc245a59baf6fc8961c7bbed37bb24236d00c9fad2372
gt-diagnostic-v2::rk2_gt::synth_0040::seed_000,synth_0040,0,rk2_gt,head,tiger,small,comparable,A bear at a pool,A bear with tiger head at a pool,core/data/partedit_subset/cases/synth_0040/source.png,core/data/partedit_subset/cases/synth_0040/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0040/seed_000/img_0.jpg,True,,5cbadadafa883ee662870295593a81bf837c92cfefb67d58f06c69473919c52f
gt-diagnostic-v2::rk2_n15_auto::synth_0040::seed_000,synth_0040,0,rk2_n15_auto,head,tiger,small,comparable,A bear at a pool,A bear with tiger head at a pool,core/data/partedit_subset/cases/synth_0040/source.png,core/data/partedit_subset/cases/synth_0040/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0040/seed_000/img_0.jpg,True,,ebcc8612f6874978d22365ecda037633be380b359c0febfe3f66a9813196a9d0
