review_uid,part,edit,source_prompt,target_prompt,source_image,candidate_image,local_edit_success_0_2,non_target_preservation_0_2,overall_prompt_adherence_0_2,visual_quality_0_2,short_note
item_de559f7781a7,torso,armor,A boy at a restaurant,A boy with armor torso at a restaurant,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_cea0cb0755a1.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_de559f7781a7.jpg,,,,,
item_5405f4bfa625,torso,armor,A girl at a stadium,A girl with armor torso at a stadium,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_05f0e921e87d.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_5405f4bfa625.jpg,,,,,
item_ddf8cdda4a04,car hood,vinyl-art,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_f3b27b9b2ef0.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_ddf8cdda4a04.jpg,,,,,
item_8195e5248a32,car body,futuristic,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_ef3648f18171.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_8195e5248a32.jpg,,,,,
item_6b5d93fd3590,torso,batman,A robot at a school,A robot with batman torso at a school,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_8bcbeeb53dd4.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_6b5d93fd3590.jpg,,,,,
item_5c918cd7e625,car hood,Graffiti,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_d13dfe80a435.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_5c918cd7e625.jpg,,,,,
item_eca9ac08dd13,hair,Botticelli-Curls,A Portrait of boy at a street,A Portrait of boy with Botticelli-Curls hair at a street,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_1efd8f28c69b.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_eca9ac08dd13.jpg,,,,,
item_f4f4a5f4f1d2,head,panda,A dog at a store,A dog with panda head at a store,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_de70faeee4dc.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_f4f4a5f4f1d2.jpg,,,,,
item_7ee4326b54bf,head,lion,A dog at a pool,A dog with lion head at a pool,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_fc07bb02f53f.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_7ee4326b54bf.jpg,,,,,
item_0f34621b9f3b,head,alien,A robot at a park,A robot with alien head at a park,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_f388d78833d6.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_0f34621b9f3b.jpg,,,,,
item_21d85159ec19,car body,armored,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_4a1c085cfce4.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_21d85159ec19.jpg,,,,,
item_e22afa8e9b8a,head,dragon,A bear at a jungle,A bear with dragon head at a jungle,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_a29b0df6a570.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_e22afa8e9b8a.jpg,,,,,
item_7938687b9cc3,seat,rusted,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_97eab3ccdecd.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_7938687b9cc3.jpg,,,,,
item_bbf6189b5f2c,car hood,black,A racing-car at a highway,A racing-car with black car hood at a highway,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_af6b5e577958.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_bbf6189b5f2c.jpg,,,,,
item_e713a9249ef4,hair,Wavy,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_53e8e39bcf1e.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_e713a9249ef4.jpg,,,,,
item_edecb13b6169,head,cat,A dog at a restaurant,A dog with cat head at a restaurant,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_ca463355e687.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_edecb13b6169.jpg,,,,,
item_9a739ed8663d,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_a90c17d919ed.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_9a739ed8663d.jpg,,,,,
item_276025e3f276,head,robot,A alien at a school,A alien with robot head at a school,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_26285f2b90f2.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_276025e3f276.jpg,,,,,
item_be041a91d1a2,car body,armored,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_4a1c085cfce4.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_be041a91d1a2.jpg,,,,,
item_fcf2f171cfb5,head,robot,A alien at a school,A alien with robot head at a school,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_26285f2b90f2.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_fcf2f171cfb5.jpg,,,,,
item_e62c47aefbc7,torso,batman,A robot at a school,A robot with batman torso at a school,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_8bcbeeb53dd4.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_e62c47aefbc7.jpg,,,,,
item_139169836982,head,lion,A bear at a zoo,A bear with lion head at a zoo,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_b8ba5e41ea31.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_139169836982.jpg,,,,,
item_01bc81e5a386,head,cheetah,A panda at a school,A panda with cheetah head at a school,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_3506d9604bf8.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_01bc81e5a386.jpg,,,,,
item_147bdbe19c20,head,robot,A alien at a school,A alien with robot head at a school,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_26285f2b90f2.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_147bdbe19c20.jpg,,,,,
item_b8d81af134ff,head,bear,A robot at a school,A robot with bear head at a school,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_5bd8b0acdbd5.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_b8d81af134ff.jpg,,,,,
item_63c70f7e0865,head,robot,A man at a gym,A man with robot head at a gym,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_9db278f7152f.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_63c70f7e0865.jpg,,,,,
item_b172ab71488c,head,cat,A dog at a restaurant,A dog with cat head at a restaurant,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_ca463355e687.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_b172ab71488c.jpg,,,,,
item_a156755883a3,head,lion,A bear at a zoo,A bear with lion head at a zoo,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_b8ba5e41ea31.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_a156755883a3.jpg,,,,,
item_27985efd668d,head,robot,A girl at a beach,A girl with robot head at a beach,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_eddd21d6a1c2.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_27985efd668d.jpg,,,,,
item_ca5b5fced2a8,head,robot,A man at a gym,A man with robot head at a gym,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_9db278f7152f.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_ca5b5fced2a8.jpg,,,,,
item_f3c29913d5c1,torso,armor,A boy at a restaurant,A boy with armor torso at a restaurant,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_cea0cb0755a1.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_f3c29913d5c1.jpg,,,,,
item_6ee0779ba8e1,car body,armored,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_4a1c085cfce4.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_6ee0779ba8e1.jpg,,,,,
item_d4725bd29517,head,cheetah,A cat at a museum,A cat with cheetah head at a museum,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_f3d1d79f0351.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_d4725bd29517.jpg,,,,,
item_52a0c3ae0f3f,head,tiger,A bear at a pool,A bear with tiger head at a pool,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_41c7b285ef4c.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_52a0c3ae0f3f.jpg,,,,,
item_c87890bd114f,torso,formal-suit,A robot at a restaurant,A robot with formal-suit torso at a restaurant,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_2e6979609916.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_c87890bd114f.jpg,,,,,
item_5c9cd4411fbb,hair,Afro,A Portrait of boy at a beach,A Portrait of boy with Afro hair at a beach,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_0038f682b22a.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_5c9cd4411fbb.jpg,,,,,
item_6023d2e39580,hair,Curley,A Portrait of girl at a mountain,A Portrait of girl with Curley hair at a mountain,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_c6abd9790d67.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_6023d2e39580.jpg,,,,,
item_1351eb7463ae,head,alien,A robot at a park,A robot with alien head at a park,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_f388d78833d6.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_1351eb7463ae.jpg,,,,,
item_e0b5b0ddadaa,car hood,Rusty,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_7e515b8abb95.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_e0b5b0ddadaa.jpg,,,,,
item_5eb2d61e4cf4,seat,rusted,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_97eab3ccdecd.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_5eb2d61e4cf4.jpg,,,,,
item_5edd73bbe73e,car hood,black,A racing-car at a highway,A racing-car with black car hood at a highway,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_af6b5e577958.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_5edd73bbe73e.jpg,,,,,
item_6491d8dbb952,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_63f2eb2cd129.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_6491d8dbb952.jpg,,,,,
item_11c2d959ab66,seat,fabric,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_278976611c82.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_11c2d959ab66.jpg,,,,,
item_68df0d37be58,head,dog,A bear at a jungle,A bear with dog head at a jungle,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_f71c7b525544.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_68df0d37be58.jpg,,,,,
item_1d4055950c98,torso,armor,A boy at a restaurant,A boy with armor torso at a restaurant,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_cea0cb0755a1.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_1d4055950c98.jpg,,,,,
item_bc82b97b369f,head,unicorn,A dog at a mountain,A dog with unicorn head at a mountain,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_ee57f3a3ed86.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_bc82b97b369f.jpg,,,,,
item_f585357671af,head,dragon,A cow at a restaurant,A cow with dragon head at a restaurant,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_591f63abb2fa.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_f585357671af.jpg,,,,,
item_33e7eb67b8e5,hair,Wavy,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_53e8e39bcf1e.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_33e7eb67b8e5.jpg,,,,,
item_5a9f6dde4fad,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_a90c17d919ed.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_5a9f6dde4fad.jpg,,,,,
item_b1a49cf25e20,head,dragon,A cat at a desert,A cat with dragon head at a desert,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_bb5f44e8a25b.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_b1a49cf25e20.jpg,,,,,
item_fe4cacdc038b,head,unicorn,A dog at a mountain,A dog with unicorn head at a mountain,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_ee57f3a3ed86.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_fe4cacdc038b.jpg,,,,,
item_8e0afd699163,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_a90c17d919ed.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_8e0afd699163.jpg,,,,,
item_10caadcb8746,head,cheetah,A cat at a museum,A cat with cheetah head at a museum,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_f3d1d79f0351.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_10caadcb8746.jpg,,,,,
item_da257ca13417,car hood,Graffiti,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_d13dfe80a435.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_da257ca13417.jpg,,,,,
item_8b35fae2038f,torso,robotic-parts,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_1e3c08a912fe.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_8b35fae2038f.jpg,,,,,
item_04dcf5491a08,hair,Botticelli-Curls,A Portrait of boy at a street,A Portrait of boy with Botticelli-Curls hair at a street,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_1efd8f28c69b.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_04dcf5491a08.jpg,,,,,
item_846a50fc86f5,head,tiger,A bear at a pool,A bear with tiger head at a pool,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_41c7b285ef4c.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_846a50fc86f5.jpg,,,,,
item_0dda0106be65,head,unicorn,A cow at a house,A cow with unicorn head at a house,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_70a3202c4158.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_0dda0106be65.jpg,,,,,
item_9c46a070415d,head,bear,A alien at a museum,A alien with bear head at a museum,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_30f9afb55b24.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_9c46a070415d.jpg,,,,,
item_2c05cda62d95,hair,Curls,A Portrait of man at a house,A Portrait of man with Curls hair at a house,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/source_1837be64cd68.png,/Users/pt623/Documents/career-vault-resume/applications/hkust-harry-yang/part-level-overediting/core/results/gt_mask_diagnostic_v2/blinded_review/reviewer_1/assets/item_2c05cda62d95.jpg,,,,,
