review_uid,part,edit,source_prompt,target_prompt,source_image,candidate_image,local_edit_success_0_2,non_target_preservation_0_2,overall_prompt_adherence_0_2,visual_quality_0_2,short_note,reviewer_id,review_position,row_uid,case_uid,seed,method,part_size,footprint_change,frozen_review_position,joint_success,strict_joint_success
item_3d3e7b95f869,car hood,black,A racing-car at a highway,A racing-car with black car hood at a highway,assets/source_af6b5e577958.png,assets/item_3d3e7b95f869.jpg,2,1,2,2,,reviewer_2,183,gt-diagnostic-v2::endpoint_gt::synth_0050::seed_000,synth_0050,0,endpoint_gt,small,comparable,186,1,0
item_82ac9081d5e0,head,robot,A girl at a beach,A girl with robot head at a beach,assets/source_eddd21d6a1c2.png,assets/item_82ac9081d5e0.jpg,0,2,1,2,,reviewer_2,184,gt-diagnostic-v2::rk2_n15_gt::synth_0006::seed_000,synth_0006,0,rk2_n15_gt,small,comparable,187,0,0
item_7f0e58128464,hair,Wavy,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,assets/source_53e8e39bcf1e.png,assets/item_7f0e58128464.jpg,2,2,2,2,,reviewer_2,185,gt-diagnostic-v2::rk2_n15_auto::synth_0019::seed_000,synth_0019,0,rk2_n15_auto,medium,comparable,188,1,1
item_8f480393d68d,torso,robotic-parts,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,assets/source_1e3c08a912fe.png,assets/item_8f480393d68d.jpg,2,1,2,2,,reviewer_2,186,gt-diagnostic-v2::rk2_gt::synth_0017::seed_000,synth_0017,0,rk2_gt,large,comparable,189,1,0
item_8ea06b7c2ca5,hair,Wavy,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,assets/source_53e8e39bcf1e.png,assets/item_8ea06b7c2ca5.jpg,2,2,2,2,,reviewer_2,187,gt-diagnostic-v2::endpoint_gt::synth_0019::seed_000,synth_0019,0,endpoint_gt,medium,comparable,190,1,1
item_996a09fb9e3e,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_1d46ca4f754d.png,assets/item_996a09fb9e3e.jpg,2,2,2,2,,reviewer_2,188,gt-diagnostic-v2::rk2_n15_gt::synth_0036::seed_000,synth_0036,0,rk2_n15_gt,medium,comparable,191,1,1
item_360db397ae59,torso,uniform,A alien at a school,A alien with uniform torso at a school,assets/source_4ad3086c4953.png,assets/item_360db397ae59.jpg,2,1,2,2,,reviewer_2,189,gt-diagnostic-v2::endpoint_gt::synth_0013::seed_000,synth_0013,0,endpoint_gt,small,comparable,192,1,0
item_c85c0578bf8a,car hood,vinyl-art,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,assets/source_f3b27b9b2ef0.png,assets/item_c85c0578bf8a.jpg,2,1,2,2,,reviewer_2,190,gt-diagnostic-v2::endpoint_gt::synth_0051::seed_000,synth_0051,0,endpoint_gt,small,comparable,193,1,0
item_0e1c801642fc,head,lion,A dog at a pool,A dog with lion head at a pool,assets/source_fc07bb02f53f.png,assets/item_0e1c801642fc.jpg,0,2,1,2,,reviewer_2,191,gt-diagnostic-v2::rk2_n15_gt::synth_0029::seed_000,synth_0029,0,rk2_n15_gt,small,expansion,194,0,0
item_d2c8699272d0,head,bear,A robot at a park,A robot with bear head at a park,assets/source_64fe128aaf52.png,assets/item_d2c8699272d0.jpg,2,2,2,2,,reviewer_2,192,gt-diagnostic-v2::rk2_gt::synth_0002::seed_000,synth_0002,0,rk2_gt,large,comparable,195,1,1
item_361a4283f100,head,dragon,A cow at a restaurant,A cow with dragon head at a restaurant,assets/source_591f63abb2fa.png,assets/item_361a4283f100.jpg,0,1,2,2,,reviewer_2,193,gt-diagnostic-v2::rk2_auto::synth_0028::seed_000,synth_0028,0,rk2_auto,small,comparable,196,0,0
item_93f9a50d5b09,hair,Botticelli-Curls,A Portrait of boy at a street,A Portrait of boy with Botticelli-Curls hair at a street,assets/source_1efd8f28c69b.png,assets/item_93f9a50d5b09.jpg,2,2,2,2,,reviewer_2,194,gt-diagnostic-v2::rk2_n15_auto::synth_0025::seed_000,synth_0025,0,rk2_n15_auto,medium,comparable,197,1,1
item_4d1e1d6a3c44,seat,wooden,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,assets/source_bda38536db22.png,assets/item_4d1e1d6a3c44.jpg,0,2,2,2,,reviewer_2,195,gt-diagnostic-v2::endpoint_gt::synth_0059::seed_000,synth_0059,0,endpoint_gt,medium,comparable,198,0,0
item_9f59e8c8488b,head,dragon,A dog at a farm,A dog with dragon head at a farm,assets/source_2a043df583fd.png,assets/item_9f59e8c8488b.jpg,0,2,1,2,,reviewer_2,196,gt-diagnostic-v2::rk2_gt::synth_0037::seed_000,synth_0037,0,rk2_gt,small,expansion,199,0,0
item_1b2d4684b9f3,head,robot,A man at a gym,A man with robot head at a gym,assets/source_9db278f7152f.png,assets/item_1b2d4684b9f3.jpg,2,2,2,2,,reviewer_2,197,gt-diagnostic-v2::rk2_n15_gt::synth_0005::seed_000,synth_0005,0,rk2_n15_gt,medium,comparable,200,1,1
item_8f8fcd0aeb7a,head,dragon,A cow at a restaurant,A cow with dragon head at a restaurant,assets/source_591f63abb2fa.png,assets/item_8f8fcd0aeb7a.jpg,0,2,1,2,,reviewer_2,198,gt-diagnostic-v2::rk2_n15_auto::synth_0028::seed_000,synth_0028,0,rk2_n15_auto,small,comparable,201,0,0
item_a7f27626287e,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,assets/source_a90c17d919ed.png,assets/item_a7f27626287e.jpg,2,1,2,2,,reviewer_2,199,gt-diagnostic-v2::rk2_n15_auto::synth_0048::seed_000,synth_0048,0,rk2_n15_auto,large,comparable,202,1,0
item_db88b6ef5342,head,robot,A alien at a school,A alien with robot head at a school,assets/source_26285f2b90f2.png,assets/item_db88b6ef5342.jpg,2,2,2,2,,reviewer_2,200,gt-diagnostic-v2::rk2_n15_gt::synth_0007::seed_000,synth_0007,0,rk2_n15_gt,medium,comparable,203,1,1
item_717cd7cb3160,head,tattooed,A robot at a office,A robot with tattooed head at a office,assets/source_1e365ebd5ac6.png,assets/item_717cd7cb3160.jpg,0,2,2,2,,reviewer_2,201,gt-diagnostic-v2::rk2_n15_auto::synth_0004::seed_000,synth_0004,0,rk2_n15_auto,medium,comparable,204,0,0
item_9514ae716f86,car hood,vinyl-art,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,assets/source_f3b27b9b2ef0.png,assets/item_9514ae716f86.jpg,2,1,2,2,,reviewer_2,202,gt-diagnostic-v2::endpoint_auto::synth_0051::seed_000,synth_0051,0,endpoint_auto,small,comparable,205,1,0
item_85be6acfcf38,head,robot,A man at a gym,A man with robot head at a gym,assets/source_9db278f7152f.png,assets/item_85be6acfcf38.jpg,2,2,2,2,,reviewer_2,203,gt-diagnostic-v2::rk2_auto::synth_0005::seed_000,synth_0005,0,rk2_auto,medium,comparable,206,1,1
item_829de774a204,torso,batman,A robot at a school,A robot with batman torso at a school,assets/source_8bcbeeb53dd4.png,assets/item_829de774a204.jpg,2,0,2,2,,reviewer_2,204,gt-diagnostic-v2::endpoint_auto::synth_0010::seed_000,synth_0010,0,endpoint_auto,medium,comparable,207,0,0
item_ea2884a27d60,torso,armor,A boy at a restaurant,A boy with armor torso at a restaurant,assets/source_cea0cb0755a1.png,assets/item_ea2884a27d60.jpg,2,1,2,2,,reviewer_2,205,gt-diagnostic-v2::endpoint_auto::synth_0018::seed_000,synth_0018,0,endpoint_auto,medium,comparable,208,1,0
item_8c9d47a26761,seat,rusted,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,assets/source_97eab3ccdecd.png,assets/item_8c9d47a26761.jpg,1,2,1,2,,reviewer_2,206,gt-diagnostic-v2::rk2_gt::synth_0058::seed_000,synth_0058,0,rk2_gt,medium,comparable,209,1,0
item_d7011f80ea33,head,dragon,A bear at a jungle,A bear with dragon head at a jungle,assets/source_a29b0df6a570.png,assets/item_d7011f80ea33.jpg,0,1,1,2,,reviewer_2,207,gt-diagnostic-v2::rk2_gt::synth_0043::seed_000,synth_0043,0,rk2_gt,small,expansion,210,0,0
item_15dab05487be,head,dog,A bear at a jungle,A bear with dog head at a jungle,assets/source_f71c7b525544.png,assets/item_15dab05487be.jpg,0,1,1,2,,reviewer_2,208,gt-diagnostic-v2::endpoint_auto::synth_0030::seed_000,synth_0030,0,endpoint_auto,small,contraction,211,0,0
item_ba12ad52df84,torso,armor,A girl at a stadium,A girl with armor torso at a stadium,assets/source_05f0e921e87d.png,assets/item_ba12ad52df84.jpg,2,1,2,2,,reviewer_2,209,gt-diagnostic-v2::rk2_auto::synth_0016::seed_000,synth_0016,0,rk2_auto,large,comparable,212,1,0
item_e1713a8b0745,car body,neon-lit,A classic-car at a suburban road,A classic-car with neon-lit car body at a suburban road,assets/source_3ae69c2a9e97.png,assets/item_e1713a8b0745.jpg,2,2,2,2,,reviewer_2,210,gt-diagnostic-v2::rk2_gt::synth_0049::seed_000,synth_0049,0,rk2_gt,large,comparable,213,1,1
item_a09beb75f7eb,torso,armor,A girl at a stadium,A girl with armor torso at a stadium,assets/source_05f0e921e87d.png,assets/item_a09beb75f7eb.jpg,2,1,2,2,,reviewer_2,211,gt-diagnostic-v2::rk2_n15_auto::synth_0016::seed_000,synth_0016,0,rk2_n15_auto,large,comparable,214,1,0
item_2026f5994903,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_1d46ca4f754d.png,assets/item_2026f5994903.jpg,2,2,2,2,,reviewer_2,212,gt-diagnostic-v2::rk2_gt::synth_0036::seed_000,synth_0036,0,rk2_gt,medium,comparable,215,1,1
item_114dd8fa93f9,head,robot,A alien at a museum,A alien with robot head at a museum,assets/source_0776f3ccf0e9.png,assets/item_114dd8fa93f9.jpg,2,0,2,2,,reviewer_2,213,gt-diagnostic-v2::endpoint_auto::synth_0003::seed_000,synth_0003,0,endpoint_auto,large,comparable,216,0,0
item_3f52fef08afe,head,bear,A robot at a school,A robot with bear head at a school,assets/source_5bd8b0acdbd5.png,assets/item_3f52fef08afe.jpg,2,1,2,2,,reviewer_2,214,gt-diagnostic-v2::endpoint_gt::synth_0001::seed_000,synth_0001,0,endpoint_gt,medium,comparable,217,1,0
item_7e5d04c5abd6,head,bear,A robot at a school,A robot with bear head at a school,assets/source_5bd8b0acdbd5.png,assets/item_7e5d04c5abd6.jpg,2,1,2,2,,reviewer_2,215,gt-diagnostic-v2::rk2_gt::synth_0001::seed_000,synth_0001,0,rk2_gt,medium,comparable,218,1,0
item_732edbf622d3,head,robot,A girl at a beach,A girl with robot head at a beach,assets/source_eddd21d6a1c2.png,assets/item_732edbf622d3.jpg,0,1,1,2,,reviewer_2,216,gt-diagnostic-v2::endpoint_auto::synth_0006::seed_000,synth_0006,0,endpoint_auto,small,comparable,219,0,0
item_012543b5cdec,head,tattooed,A robot at a office,A robot with tattooed head at a office,assets/source_1e365ebd5ac6.png,assets/item_012543b5cdec.jpg,1,1,1,2,,reviewer_2,217,gt-diagnostic-v2::rk2_auto::synth_0004::seed_000,synth_0004,0,rk2_auto,medium,comparable,220,1,0
item_57247aef4086,head,dog,A bear at a jungle,A bear with dog head at a jungle,assets/source_f71c7b525544.png,assets/item_57247aef4086.jpg,1,1,1,2,,reviewer_2,218,gt-diagnostic-v2::endpoint_gt::synth_0030::seed_000,synth_0030,0,endpoint_gt,small,contraction,221,1,0
item_6de9a9ea44e8,head,robot,A alien at a school,A alien with robot head at a school,assets/source_26285f2b90f2.png,assets/item_6de9a9ea44e8.jpg,0,0,1,2,,reviewer_2,219,gt-diagnostic-v2::rk2_auto::synth_0007::seed_000,synth_0007,0,rk2_auto,medium,comparable,222,0,0
item_bff8d937d84a,head,panda,A dog at a store,A dog with panda head at a store,assets/source_de70faeee4dc.png,assets/item_bff8d937d84a.jpg,2,2,2,2,,reviewer_2,220,gt-diagnostic-v2::rk2_auto::synth_0045::seed_000,synth_0045,0,rk2_auto,medium,expansion,223,1,1
item_0725fd296bca,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_7e6e7b988446.png,assets/item_0725fd296bca.jpg,2,0,1,2,,reviewer_2,221,gt-diagnostic-v2::rk2_auto::synth_0012::seed_000,synth_0012,0,rk2_auto,large,comparable,224,0,0
item_2b82dba170af,head,cat,A dog at a restaurant,A dog with cat head at a restaurant,assets/source_ca463355e687.png,assets/item_2b82dba170af.jpg,0,2,1,2,,reviewer_2,222,gt-diagnostic-v2::endpoint_gt::synth_0033::seed_000,synth_0033,0,endpoint_gt,medium,comparable,225,0,0
item_0b7ad1477c30,car hood,Rusty,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,assets/source_7e515b8abb95.png,assets/item_0b7ad1477c30.jpg,0,1,1,2,,reviewer_2,223,gt-diagnostic-v2::rk2_auto::synth_0054::seed_000,synth_0054,0,rk2_auto,small,comparable,226,0,0
item_f6b5f8ccd60b,head,tiger,A bear at a pool,A bear with tiger head at a pool,assets/source_41c7b285ef4c.png,assets/item_f6b5f8ccd60b.jpg,1,2,1,2,,reviewer_2,224,gt-diagnostic-v2::rk2_n15_gt::synth_0040::seed_000,synth_0040,0,rk2_n15_gt,small,comparable,227,1,0
item_ebb79dca24c1,head,unicorn,A dog at a mountain,A dog with unicorn head at a mountain,assets/source_ee57f3a3ed86.png,assets/item_ebb79dca24c1.jpg,0,2,1,2,,reviewer_2,225,gt-diagnostic-v2::rk2_gt::synth_0034::seed_000,synth_0034,0,rk2_gt,small,expansion,228,0,0
item_8bc00ec5c9d4,car hood,Destroyed,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,assets/source_146c36946692.png,assets/item_8bc00ec5c9d4.jpg,2,1,2,2,,reviewer_2,226,gt-diagnostic-v2::endpoint_gt::synth_0053::seed_000,synth_0053,0,endpoint_gt,large,comparable,229,1,0
item_347017fb8c82,hair,Botticelli-Curls,A Portrait of boy at a street,A Portrait of boy with Botticelli-Curls hair at a street,assets/source_1efd8f28c69b.png,assets/item_347017fb8c82.jpg,2,2,2,2,,reviewer_2,227,gt-diagnostic-v2::rk2_gt::synth_0025::seed_000,synth_0025,0,rk2_gt,medium,comparable,230,1,1
item_a64bddad6785,torso,uniform,A alien at a school,A alien with uniform torso at a school,assets/source_4ad3086c4953.png,assets/item_a64bddad6785.jpg,2,1,2,2,,reviewer_2,228,gt-diagnostic-v2::rk2_gt::synth_0013::seed_000,synth_0013,0,rk2_gt,small,comparable,231,1,0
item_7f41ea506fef,torso,armor,A boy at a restaurant,A boy with armor torso at a restaurant,assets/source_cea0cb0755a1.png,assets/item_7f41ea506fef.jpg,2,2,2,2,,reviewer_2,229,gt-diagnostic-v2::rk2_gt::synth_0018::seed_000,synth_0018,0,rk2_gt,medium,comparable,232,1,1
item_5fc9a8cfa7e6,hair,blond,A Portrait of man at a beach,A Portrait of man with blond hair at a beach,assets/source_6ce9a1e568d3.png,assets/item_5fc9a8cfa7e6.jpg,2,2,2,2,,reviewer_2,230,gt-diagnostic-v2::rk2_n15_gt::synth_0023::seed_000,synth_0023,0,rk2_n15_gt,small,comparable,233,1,1
item_c5d9f5ceb906,torso,formal-suit,A robot at a restaurant,A robot with formal-suit torso at a restaurant,assets/source_2e6979609916.png,assets/item_c5d9f5ceb906.jpg,2,1,1,2,,reviewer_2,231,gt-diagnostic-v2::endpoint_auto::synth_0015::seed_000,synth_0015,0,endpoint_auto,large,comparable,234,1,0
item_78e0e37ccc1c,head,robot,A alien at a city,A alien with robot head at a city,assets/source_6094cd95fb45.png,assets/item_78e0e37ccc1c.jpg,2,1,2,2,,reviewer_2,232,gt-diagnostic-v2::rk2_gt::synth_0000::seed_000,synth_0000,0,rk2_gt,small,comparable,235,1,0
item_6508c47b0747,torso,batman,A robot at a school,A robot with batman torso at a school,assets/source_8bcbeeb53dd4.png,assets/item_6508c47b0747.jpg,2,1,2,2,,reviewer_2,233,gt-diagnostic-v2::rk2_auto::synth_0010::seed_000,synth_0010,0,rk2_auto,medium,comparable,236,1,0
item_f64cd2f31b8b,head,bear,A robot at a park,A robot with bear head at a park,assets/source_64fe128aaf52.png,assets/item_f64cd2f31b8b.jpg,2,2,2,2,,reviewer_2,234,gt-diagnostic-v2::endpoint_gt::synth_0002::seed_000,synth_0002,0,endpoint_gt,large,comparable,237,1,1
item_6cdd94234445,hair,Afro,A Portrait of boy at a beach,A Portrait of boy with Afro hair at a beach,assets/source_0038f682b22a.png,assets/item_6cdd94234445.jpg,2,2,2,2,,reviewer_2,235,gt-diagnostic-v2::rk2_n15_auto::synth_0021::seed_000,synth_0021,0,rk2_n15_auto,large,comparable,238,1,1
item_139f8095ed3c,head,dragon,A bear at a jungle,A bear with dragon head at a jungle,assets/source_a29b0df6a570.png,assets/item_139f8095ed3c.jpg,0,1,1,2,,reviewer_2,236,gt-diagnostic-v2::endpoint_gt::synth_0043::seed_000,synth_0043,0,endpoint_gt,small,expansion,239,0,0
item_587d129ab4cb,head,dragon,A cow at a restaurant,A cow with dragon head at a restaurant,assets/source_591f63abb2fa.png,assets/item_587d129ab4cb.jpg,0,1,1,2,,reviewer_2,237,gt-diagnostic-v2::endpoint_gt::synth_0028::seed_000,synth_0028,0,endpoint_gt,small,comparable,240,0,0
item_0dc84a7ff886,head,tiger,A bear at a pool,A bear with tiger head at a pool,assets/source_41c7b285ef4c.png,assets/item_0dc84a7ff886.jpg,1,1,1,2,,reviewer_2,238,gt-diagnostic-v2::rk2_gt::synth_0040::seed_000,synth_0040,0,rk2_gt,small,comparable,241,1,0
item_e79747b5c094,torso,formal-suit,A robot at a restaurant,A robot with formal-suit torso at a restaurant,assets/source_2e6979609916.png,assets/item_e79747b5c094.jpg,2,2,2,2,,reviewer_2,239,gt-diagnostic-v2::rk2_gt::synth_0015::seed_000,synth_0015,0,rk2_gt,large,comparable,242,1,1
item_1faacf7adce0,head,unicorn,A cow at a house,A cow with unicorn head at a house,assets/source_70a3202c4158.png,assets/item_1faacf7adce0.jpg,0,1,1,2,,reviewer_2,240,gt-diagnostic-v2::endpoint_gt::synth_0039::seed_000,synth_0039,0,endpoint_gt,small,expansion,243,0,0
item_84e05028ed77,hair,Wavy,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,assets/source_53e8e39bcf1e.png,assets/item_84e05028ed77.jpg,2,1,2,2,,reviewer_2,241,gt-diagnostic-v2::rk2_auto::synth_0019::seed_000,synth_0019,0,rk2_auto,medium,comparable,244,1,0
item_dacc1ec04b78,car hood,Graffiti,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,assets/source_d13dfe80a435.png,assets/item_dacc1ec04b78.jpg,2,1,2,2,,reviewer_2,242,gt-diagnostic-v2::rk2_gt::synth_0055::seed_000,synth_0055,0,rk2_gt,large,comparable,245,1,0
item_01390b551ba6,head,cheetah,A cat at a museum,A cat with cheetah head at a museum,assets/source_f3d1d79f0351.png,assets/item_01390b551ba6.jpg,2,2,2,2,,reviewer_2,243,gt-diagnostic-v2::endpoint_auto::synth_0035::seed_000,synth_0035,0,endpoint_auto,small,expansion,246,1,1
item_be142a48debe,head,alien,A robot at a park,A robot with alien head at a park,assets/source_f388d78833d6.png,assets/item_be142a48debe.jpg,2,1,2,2,,reviewer_2,244,gt-diagnostic-v2::endpoint_gt::synth_0008::seed_000,synth_0008,0,endpoint_gt,small,comparable,247,1,0
item_8f5a43426598,head,robot,A alien at a city,A alien with robot head at a city,assets/source_6094cd95fb45.png,assets/item_8f5a43426598.jpg,2,1,2,2,,reviewer_2,245,gt-diagnostic-v2::rk2_auto::synth_0000::seed_000,synth_0000,0,rk2_auto,small,comparable,248,1,0
item_f934b932586a,hair,Curls,A Portrait of boy at a park,A Portrait of boy with Curls hair at a park,assets/source_b4d7f2d52a43.png,assets/item_f934b932586a.jpg,2,2,2,2,,reviewer_2,246,gt-diagnostic-v2::endpoint_gt::synth_0020::seed_000,synth_0020,0,endpoint_gt,large,comparable,250,1,1
item_a5f6b7af6658,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_63f2eb2cd129.png,assets/item_a5f6b7af6658.jpg,2,1,2,2,,reviewer_2,247,gt-diagnostic-v2::rk2_auto::synth_0011::seed_000,synth_0011,0,rk2_auto,small,comparable,251,1,0
item_609f760d70ce,head,cat,A dog at a restaurant,A dog with cat head at a restaurant,assets/source_ca463355e687.png,assets/item_609f760d70ce.jpg,0,1,2,2,,reviewer_2,248,gt-diagnostic-v2::rk2_n15_gt::synth_0033::seed_000,synth_0033,0,rk2_n15_gt,medium,comparable,252,0,0
item_85ffc501a7a2,head,robot,A man at a gym,A man with robot head at a gym,assets/source_9db278f7152f.png,assets/item_85ffc501a7a2.jpg,2,1,2,2,,reviewer_2,249,gt-diagnostic-v2::endpoint_gt::synth_0005::seed_000,synth_0005,0,endpoint_gt,medium,comparable,253,1,0
item_c3f67cccfb6e,torso,robotic-parts,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,assets/source_1e3c08a912fe.png,assets/item_c3f67cccfb6e.jpg,2,2,2,2,,reviewer_2,250,gt-diagnostic-v2::rk2_n15_auto::synth_0017::seed_000,synth_0017,0,rk2_n15_auto,large,comparable,254,1,1
item_3865fcc118cf,head,bear,A alien at a museum,A alien with bear head at a museum,assets/source_30f9afb55b24.png,assets/item_3865fcc118cf.jpg,0,1,2,2,,reviewer_2,251,gt-diagnostic-v2::endpoint_gt::synth_0009::seed_000,synth_0009,0,endpoint_gt,large,comparable,256,0,0
item_818cda787e35,car body,futuristic,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,assets/source_ef3648f18171.png,assets/item_818cda787e35.jpg,2,2,2,2,,reviewer_2,252,gt-diagnostic-v2::endpoint_gt::synth_0047::seed_000,synth_0047,0,endpoint_gt,large,comparable,257,1,1
item_a57db52af566,torso,armor,A boy at a restaurant,A boy with armor torso at a restaurant,assets/source_cea0cb0755a1.png,assets/item_a57db52af566.jpg,2,2,2,2,,reviewer_2,253,gt-diagnostic-v2::rk2_n15_auto::synth_0018::seed_000,synth_0018,0,rk2_n15_auto,medium,comparable,258,1,1
item_7b7975cfe8a2,hair,Wavy,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,assets/source_53e8e39bcf1e.png,assets/item_7b7975cfe8a2.jpg,2,1,2,2,,reviewer_2,254,gt-diagnostic-v2::endpoint_auto::synth_0019::seed_000,synth_0019,0,endpoint_auto,medium,comparable,259,1,0
item_ead20ddd39b9,torso,armor,A boy at a restaurant,A boy with armor torso at a restaurant,assets/source_cea0cb0755a1.png,assets/item_ead20ddd39b9.jpg,2,2,2,2,,reviewer_2,255,gt-diagnostic-v2::rk2_n15_gt::synth_0018::seed_000,synth_0018,0,rk2_n15_gt,medium,comparable,260,1,1
item_bd00ca6baf76,head,dragon,A cat at a desert,A cat with dragon head at a desert,assets/source_bb5f44e8a25b.png,assets/item_bd00ca6baf76.jpg,0,2,1,2,,reviewer_2,256,gt-diagnostic-v2::endpoint_gt::synth_0032::seed_000,synth_0032,0,endpoint_gt,small,expansion,261,0,0
item_58d7dbcd672a,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,assets/source_a90c17d919ed.png,assets/item_58d7dbcd672a.jpg,2,1,2,2,,reviewer_2,257,gt-diagnostic-v2::rk2_n15_gt::synth_0048::seed_000,synth_0048,0,rk2_n15_gt,large,comparable,262,1,0
item_f3b905625223,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,assets/source_a90c17d919ed.png,assets/item_f3b905625223.jpg,2,1,2,2,,reviewer_2,258,gt-diagnostic-v2::endpoint_auto::synth_0048::seed_000,synth_0048,0,endpoint_auto,large,comparable,263,1,0
item_d030b5c06a44,head,tattooed,A robot at a office,A robot with tattooed head at a office,assets/source_1e365ebd5ac6.png,assets/item_d030b5c06a44.jpg,1,2,1,2,,reviewer_2,259,gt-diagnostic-v2::rk2_n15_gt::synth_0004::seed_000,synth_0004,0,rk2_n15_gt,medium,comparable,264,1,0
item_9b23df2a0dd9,car hood,black,A racing-car at a highway,A racing-car with black car hood at a highway,assets/source_af6b5e577958.png,assets/item_9b23df2a0dd9.jpg,2,1,2,2,,reviewer_2,260,gt-diagnostic-v2::rk2_auto::synth_0050::seed_000,synth_0050,0,rk2_auto,small,comparable,265,1,0
item_63e5a65b0294,head,robot,A girl at a beach,A girl with robot head at a beach,assets/source_eddd21d6a1c2.png,assets/item_63e5a65b0294.jpg,0,1,1,2,,reviewer_2,261,gt-diagnostic-v2::rk2_gt::synth_0006::seed_000,synth_0006,0,rk2_gt,small,comparable,266,0,0
item_034ae559dc49,head,dragon,A horse at a zoo,A horse with dragon head at a zoo,assets/source_dbfa710ac399.png,assets/item_034ae559dc49.jpg,1,2,1,2,,reviewer_2,262,gt-diagnostic-v2::rk2_n15_gt::synth_0038::seed_000,synth_0038,0,rk2_n15_gt,large,expansion,267,1,0
item_df6c31073cad,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_7e6e7b988446.png,assets/item_df6c31073cad.jpg,2,0,1,2,,reviewer_2,263,gt-diagnostic-v2::endpoint_auto::synth_0012::seed_000,synth_0012,0,endpoint_auto,large,comparable,268,0,0
item_62530eb38315,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_1d46ca4f754d.png,assets/item_62530eb38315.jpg,2,2,2,2,,reviewer_2,264,gt-diagnostic-v2::endpoint_gt::synth_0036::seed_000,synth_0036,0,endpoint_gt,medium,comparable,269,1,1
item_f4dce100b9bd,car body,armored,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,assets/source_4a1c085cfce4.png,assets/item_f4dce100b9bd.jpg,1,1,1,2,,reviewer_2,265,gt-diagnostic-v2::rk2_auto::synth_0046::seed_000,synth_0046,0,rk2_auto,large,comparable,270,1,0
item_ef89904ee62d,head,dragon,A cat at a desert,A cat with dragon head at a desert,assets/source_bb5f44e8a25b.png,assets/item_ef89904ee62d.jpg,1,2,1,2,,reviewer_2,266,gt-diagnostic-v2::rk2_gt::synth_0032::seed_000,synth_0032,0,rk2_gt,small,expansion,271,1,0
item_26e82c303bb6,seat,fabric,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,assets/source_278976611c82.png,assets/item_26e82c303bb6.jpg,2,2,2,2,,reviewer_2,267,gt-diagnostic-v2::rk2_auto::synth_0056::seed_000,synth_0056,0,rk2_auto,medium,comparable,272,1,1
item_57f450d1c29a,car hood,Digital-Camouflage,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,assets/source_073b896945b5.png,assets/item_57f450d1c29a.jpg,2,2,2,2,,reviewer_2,268,gt-diagnostic-v2::rk2_gt::synth_0052::seed_000,synth_0052,0,rk2_gt,medium,comparable,273,1,1
item_b415894c97be,seat,wooden,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,assets/source_bda38536db22.png,assets/item_b415894c97be.jpg,1,2,1,2,,reviewer_2,269,gt-diagnostic-v2::rk2_gt::synth_0059::seed_000,synth_0059,0,rk2_gt,medium,comparable,274,1,0
item_c55f5c9cd7df,head,bear,A robot at a school,A robot with bear head at a school,assets/source_5bd8b0acdbd5.png,assets/item_c55f5c9cd7df.jpg,2,2,2,2,,reviewer_2,270,gt-diagnostic-v2::rk2_n15_gt::synth_0001::seed_000,synth_0001,0,rk2_n15_gt,medium,comparable,275,1,1
item_8075913e60b2,hair,Curley,A Portrait of girl at a mountain,A Portrait of girl with Curley hair at a mountain,assets/source_c6abd9790d67.png,assets/item_8075913e60b2.jpg,2,2,2,2,,reviewer_2,271,gt-diagnostic-v2::rk2_n15_gt::synth_0024::seed_000,synth_0024,0,rk2_n15_gt,large,expansion,276,1,1
